,0,2,5,7,9,10,11,12,14,16,17,18,19,20,21,22,23,24,26,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,51,52,53,54,55,56,58,59,60,61,62,63,64,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,87,88,91,92,94
9,2320.8515929939085,2055.7265929939085,1439.6015929939088,1938.7734679939088,3943.7422179939085,1851.7109679939088,2239.6172179939085,2395.5547179939085,4284.6484679939085,2028.6172179939088,3433.8672179939085,4741.7890929939085,3891.3984679939085,3570.3203429939085,2829.8984679939085,1962.0703429939088,3181.9453429939085,2979.3359679939085,928.7109679939088,1679.0703429939088,2256.3984679939085,3732.6484679939085,4943.6015929939085,2579.2890929939085,4646.5234679939085,3580.7734679939085,1508.6328429939088,2774.6640929939085,3060.9453429939085,4664.9453429939085,2483.4765929939085,1386.0234679939088,3662.2109679939085,3273.4453429939085,2057.9765929939085,3292.6172179939085,3354.9297179939085,2095.2578429939085,3096.3515929939085,1682.1484679939088,2287.9453429939085,2308.2890929939085,4378.8984679939085,4727.7265929939085,3914.5234679939085,4682.5703429939085,3058.3359679939085,2413.8203429939085,2324.6953429939085,4583.3984679939085,1481.5859679939088,2768.6172179939085,2939.0859679939085,1362.4922179939088,783.0078429939088,1831.9765929939088,4609.9765929939085,3614.7422179939085,4540.3047179939085,2918.0547179939085,2989.2422179939085,5918.5078429939085,2466.4453429939085,4063.9140929939085,3291.6953429939085,2813.9140929939085,3673.2109679939085,4784.9765929939085,4642.5234679939085,4441.4453429939085,3361.4140929939085,2539.1328429939085,794.9765929939088,3396.2265929939085,1435.2109679939088
10,2294.2578429939085,2070.6328429939085,1475.4922179939088,1728.6015929939088,3938.7734679939085,1838.0859679939088,2296.1484679939085,2400.4765929939085,4347.9453429939085,1975.9609679939088,3442.7265929939085,4846.4297179939085,3960.9765929939085,3623.1015929939085,2876.5390929939085,2012.4922179939088,3140.3203429939085,3023.7422179939085,964.3672179939088,1724.4922179939088,2241.0390929939085,3705.3828429939085,4923.1797179939085,2540.7265929939085,4733.1640929939085,3591.9765929939085,1470.2734679939088,2838.2422179939085,2556.7109679939085,4569.3203429939085,2395.0078429939085,1389.2422179939088,3640.0703429939085,3365.5859679939085,2892.6797179939085,3372.4922179939085,3279.4922179939085,2220.1640929939085,3141.3984679939085,1813.5703429939088,2225.8359679939085,2427.0547179939085,4384.1172179939085,4712.9297179939085,3886.9140929939085,4687.2578429939085,3091.1484679939085,2466.1640929939085,2349.3203429939085,4434.0547179939085,1486.1797179939088,2785.8515929939085,2971.6484679939085,1402.2734679939088,1703.2265929939088,1973.0390929939088,4639.7265929939085,3612.9609679939085,4644.5859679939085,2904.9765929939085,2940.4922179939085,5924.9765929939085,2522.2109679939085,3989.0234679939085,3283.6015929939085,2817.9922179939085,3681.9922179939085,4775.7890929939085,4621.7734679939085,4529.2734679939085,3303.0859679939085,2495.8984679939085,803.8203429939088,3330.2890929939085,1446.0078429939088
11,2330.6328429939085,2101.6328429939085,1499.7422179939088,1827.3359679939088,3921.7422179939085,1861.9140929939088,2318.9453429939085,2403.8672179939085,4287.4453429939085,1992.5547179939088,3423.6015929939085,4829.4140929939085,3829.5390929939085,3563.1953429939085,2803.6015929939085,2000.4453429939088,3084.8203429939085,3096.4297179939085,928.7890929939088,1657.1484679939088,2237.0547179939085,3688.6953429939085,4963.7422179939085,2599.5390929939085,4645.9297179939085,3601.6172179939085,1481.7578429939088,2815.3359679939085,2404.9297179939085,4685.9140929939085,2875.2265929939085,1397.4297179939088,3667.8984679939085,3349.2578429939085,2896.8984679939085,3368.5234679939085,3289.4297179939085,2198.4453429939085,3082.4297179939085,1694.7265929939088,2181.8828429939085,2291.6953429939085,4397.8515929939085,4625.2890929939085,4019.1797179939085,4660.7109679939085,3101.6953429939085,2431.8047179939085,2385.1172179939085,4435.4609679939085,1514.3047179939088,2759.2422179939085,3012.6640929939085,1398.1172179939088,705.1640929939088,1908.0078429939088,4669.2578429939085,3708.7265929939085,4581.6953429939085,2875.7578429939085,2968.5703429939085,5884.9765929939085,2485.3359679939085,4039.4922179939085,3167.6015929939085,2834.1797179939085,3635.3828429939085,4782.7578429939085,4658.6797179939085,4547.8672179939085,3373.9140929939085,2488.7890929939085,757.3203429939088,3311.5234679939085,1446.1172179939088
12,2279.8047179939085,2069.1328429939085,1530.1797179939088,1743.8203429939088,3905.2422179939085,1818.0703429939088,2256.6640929939085,2416.8672179939085,4255.9922179939085,1997.5703429939088,3396.0859679939085,4905.7422179939085,3899.3515929939085,3573.6328429939085,2810.1172179939085,1964.9922179939088,3145.6797179939085,3042.6015929939085,957.8515929939088,1659.8828429939088,2228.3515929939085,3584.8359679939085,4876.7109679939085,2780.2422179939085,4687.1015929939085,3538.5390929939085,1470.8515929939088,2809.8359679939085,4662.5390929939085,4526.9140929939085,2445.1172179939085,1407.4765929939088,3582.9765929939085,3359.6015929939085,2354.6015929939085,3334.8828429939085,3391.8359679939085,2165.8359679939085,3084.7109679939085,1672.7890929939088,2203.3047179939085,1226.6797179939088,4395.9609679939085,4712.3984679939085,3866.2890929939085,4595.5859679939085,3039.3359679939085,2445.4140929939085,2441.1640929939085,4508.5234679939085,1416.6797179939088,2807.6797179939085,2973.2890929939085,1386.2422179939088,1647.7578429939088,1940.8359679939088,4614.1797179939085,3617.6172179939085,4500.2734679939085,2874.5547179939085,2987.8828429939085,5864.2422179939085,2440.4609679939085,3946.2265929939085,3329.4453429939085,2790.5859679939085,3776.9609679939085,4726.0390929939085,4661.2734679939085,4516.8203429939085,3293.9922179939085,2470.1953429939085,,3289.5078429939085,1385.7109679939088
13,2234.9609679939085,2094.7422179939085,1479.6172179939088,1804.9297179939088,3920.3672179939085,1856.6328429939088,2285.8203429939085,2348.7265929939085,4294.5234679939085,2112.3047179939085,3405.0234679939085,4809.3203429939085,3895.8047179939085,3505.1640929939085,2864.8672179939085,2006.5390929939088,1318.5547179939088,2964.8828429939085,949.6172179939088,1658.3984679939088,2205.1328429939085,3668.2422179939085,4850.4922179939085,2715.4922179939085,4641.1484679939085,3486.6015929939085,1591.1328429939088,2688.8672179939085,2388.9609679939085,4476.5703429939085,2465.1172179939085,1363.5234679939088,3617.7734679939085,3329.2109679939085,2035.1797179939088,3212.6640929939085,3333.3359679939085,2214.2422179939085,3048.0859679939085,1681.5859679939088,2158.7890929939085,2204.0078429939085,4350.4297179939085,4732.1484679939085,3923.2422179939085,4597.0703429939085,3024.7265929939085,2412.8828429939085,2377.3828429939085,4545.4297179939085,1448.4453429939088,2728.3828429939085,2976.2734679939085,1412.7734679939088,1714.0234679939088,1892.2265929939088,4692.8203429939085,3604.1484679939085,4612.1640929939085,2847.0078429939085,2885.7734679939085,5841.0234679939085,2466.9609679939085,4088.7578429939085,3181.3047179939085,2800.1953429939085,3709.2734679939085,4728.4297179939085,4573.2422179939085,4460.8203429939085,3345.7109679939085,2520.9765929939085,,3328.5703429939085,1473.2578429939088
14,2327.0390929939085,2081.9297179939085,1452.5078429939088,1767.4609679939088,3890.0234679939085,1850.3203429939088,2323.4140929939085,2484.4453429939085,4245.1015929939085,1984.9922179939088,3422.5703429939085,4773.3203429939085,3886.1484679939085,3472.7578429939085,2877.5547179939085,1946.1328429939088,1274.4922179939088,3095.2422179939085,971.2734679939088,1704.1953429939088,2213.1328429939085,3720.8828429939085,4998.8515929939085,2589.2265929939085,4675.3672179939085,3566.1484679939085,1600.5547179939088,2767.7734679939085,2417.8359679939085,4601.7265929939085,2425.7422179939085,1429.4609679939088,3570.6484679939085,3376.4765929939085,2891.5078429939085,3426.9453429939085,3411.3047179939085,2228.8203429939085,3095.3359679939085,1705.0234679939088,2201.9140929939085,2209.0703429939085,4378.9140929939085,4736.5859679939085,3843.2109679939085,4602.2578429939085,3176.7734679939085,2414.6484679939085,2392.3515929939085,4514.3203429939085,1381.0703429939088,2807.7109679939085,2911.9453429939085,1344.6953429939088,1718.9297179939088,1957.2109679939088,4638.5703429939085,3572.0234679939085,4570.4609679939085,2967.6640929939085,2945.8515929939085,5818.2734679939085,2567.6953429939085,4081.9765929939085,3314.8203429939085,2849.0078429939085,3729.8047179939085,4731.6797179939085,4711.3828429939085,4508.3984679939085,3326.9297179939085,2470.8047179939085,,3308.3984679939085,1486.1640929939088
15,2306.3515929939085,2062.4297179939085,1518.3515929939088,1760.3047179939088,3884.8672179939085,1838.8359679939088,2300.6640929939085,2400.8359679939085,4345.0234679939085,2021.1328429939088,3415.2578429939085,4856.3047179939085,3812.7890929939085,3613.5547179939085,2835.1328429939085,1982.6015929939088,3133.7578429939085,3058.9140929939085,974.2890929939088,1690.8047179939088,2227.1015929939085,3756.3203429939085,4897.4922179939085,2598.9922179939085,4739.7265929939085,3532.6484679939085,1606.1328429939088,2810.0078429939085,4777.0547179939085,4585.0078429939085,2880.5078429939085,1424.1484679939088,3586.3515929939085,3358.6797179939085,2869.4922179939085,3395.9453429939085,3338.8047179939085,2209.8828429939085,3135.1797179939085,1749.6484679939088,2207.0234679939085,2339.1484679939085,4358.7265929939085,4737.7734679939085,3857.5234679939085,4600.4297179939085,3005.5078429939085,2416.7109679939085,2324.4453429939085,4532.0547179939085,1485.1328429939088,2767.4453429939085,2938.9140929939085,1418.3515929939088,1678.1015929939088,1926.2265929939088,4660.6172179939085,3613.4453429939085,4657.3203429939085,2852.7265929939085,2923.1484679939085,5859.2578429939085,2515.2109679939085,4008.2578429939085,3334.0078429939085,2885.7578429939085,3832.4297179939085,4816.9140929939085,4628.0703429939085,4492.8515929939085,3251.3984679939085,2475.5547179939085,,3348.2734679939085,1511.0547179939088
16,2303.7422179939085,2091.8672179939085,1529.6640929939088,2000.6172179939088,3902.4297179939085,1731.3672179939088,2344.4297179939085,2457.1953429939085,4341.1953429939085,2024.1640929939088,3427.5078429939085,4866.5390929939085,3937.0234679939085,3571.6328429939085,2903.1015929939085,2050.5703429939085,3143.9765929939085,3072.8828429939085,979.1484679939088,1744.8203429939088,2249.0078429939085,3779.8515929939085,4979.4297179939085,2633.9297179939085,4606.5547179939085,3483.9922179939085,1657.6015929939088,2799.6328429939085,2462.1953429939085,4550.0078429939085,2502.8203429939085,1407.8047179939088,3669.4453429939085,3370.0390929939085,2915.1328429939085,3300.9297179939085,3421.0234679939085,2202.0390929939085,3025.3515929939085,1862.4765929939088,2286.3359679939085,2302.8515929939085,4389.6484679939085,4714.2109679939085,3940.9140929939085,4614.4297179939085,3084.3515929939085,2427.8203429939085,2413.5234679939085,4451.0547179939085,1473.4922179939088,2806.7890929939085,2965.4609679939085,1423.4609679939088,773.2265929939088,1955.4922179939088,4745.4297179939085,3642.4453429939085,4667.8672179939085,2980.9140929939085,2973.6953429939085,5884.7578429939085,2474.5390929939085,4027.6484679939085,3320.6015929939085,2880.5859679939085,3810.7578429939085,4849.5703429939085,4680.8203429939085,4554.9140929939085,3421.5390929939085,2550.6015929939085,,3305.8828429939085,1491.5078429939088
17,2323.5234679939085,2131.8828429939085,1517.8359679939088,1951.4922179939088,3993.5078429939085,1871.9922179939088,2336.3984679939085,2403.5078429939085,4325.1640929939085,2056.7578429939085,3382.1015929939085,4838.9297179939085,3841.7578429939085,3498.9453429939085,2888.6172179939085,2021.5390929939088,3214.0703429939085,3062.4140929939085,956.1640929939088,1735.2265929939088,2259.4140929939085,3637.9140929939085,5013.2578429939085,2598.6015929939085,4671.8359679939085,3569.4609679939085,1511.7422179939088,2752.1640929939085,2505.7109679939085,4525.6640929939085,2827.9922179939085,1410.9140929939088,3680.6484679939085,3277.2578429939085,3021.7734679939085,3426.3515929939085,3390.5547179939085,2324.4922179939085,3074.6640929939085,1658.6328429939088,2290.6172179939085,1179.7265929939088,4442.2109679939085,4804.8515929939085,3906.0234679939085,4652.4922179939085,3183.6484679939085,2427.8515929939085,2417.9140929939085,4514.0078429939085,1447.7734679939088,2771.8047179939085,2913.6953429939085,1413.5703429939088,735.0234679939088,1899.4922179939088,4688.7578429939085,3634.8359679939085,4675.6797179939085,2953.4453429939085,2958.7890929939085,5867.0703429939085,2589.6328429939085,3998.2109679939085,3292.5859679939085,2772.7422179939085,3676.9297179939085,4824.1640929939085,4704.5234679939085,4469.6484679939085,3404.7890929939085,2554.1172179939085,,3325.8828429939085,1484.6328429939088
18,2327.1484679939085,2081.2109679939085,1552.9922179939088,2000.4297179939088,3984.1797179939085,1868.6953429939088,2364.6015929939085,2450.2734679939085,4220.2578429939085,2052.0390929939085,3367.6484679939085,4878.5390929939085,3837.8828429939085,3562.6328429939085,2875.6484679939085,2006.4453429939088,3103.1953429939085,3071.8984679939085,962.4922179939088,1649.6484679939088,2290.5234679939085,3676.8203429939085,4840.3672179939085,2676.6172179939085,4695.4765929939085,3586.8203429939085,1486.1172179939088,2755.4922179939085,4708.2578429939085,4513.6797179939085,3060.4140929939085,1437.6015929939088,3683.0390929939085,3326.6328429939085,2988.9765929939085,3364.0547179939085,3361.8515929939085,2271.7734679939085,3178.2578429939085,1783.4765929939088,2176.8203429939085,2351.8672179939085,4367.9765929939085,4767.5078429939085,3966.0703429939085,4658.4297179939085,3120.7265929939085,2447.7265929939085,2358.3984679939085,4501.8359679939085,1514.0703429939088,2807.2578429939085,3007.6015929939085,1425.8047179939088,758.0234679939088,1929.9609679939088,4664.8828429939085,3664.0078429939085,4610.7422179939085,2906.0547179939085,2937.6328429939085,5891.0078429939085,2500.6015929939085,4061.8047179939085,3299.0078429939085,2812.2422179939085,3806.5234679939085,4831.6484679939085,4647.2734679939085,4538.4765929939085,3422.6015929939085,2522.0703429939085,,3304.8515929939085,1479.9765929939088
19,2346.1015929939085,2093.0234679939085,1536.2109679939088,1990.1328429939088,3883.2109679939085,1857.9140929939088,2308.2265929939085,2435.8515929939085,4290.9140929939085,2027.3359679939088,3429.5390929939085,4811.2109679939085,3871.7422179939085,3556.6797179939085,2889.8984679939085,2047.1640929939088,3038.3047179939085,3052.9140929939085,975.8047179939088,1692.8828429939088,2257.7109679939085,3682.0547179939085,4903.0703429939085,2707.2422179939085,4617.8828429939085,3642.9297179939085,1474.6797179939088,2834.5547179939085,2666.3359679939085,4562.4922179939085,2429.9765929939085,1429.5547179939088,3603.2578429939085,3351.5703429939085,2930.4453429939085,3428.8359679939085,3463.5703429939085,2147.2422179939085,3084.5547179939085,1917.1328429939088,2237.8203429939085,1187.9765929939088,4366.2265929939085,4735.2109679939085,3921.9453429939085,4690.0547179939085,3108.1640929939085,2460.7422179939085,2379.6797179939085,4404.3047179939085,1495.7734679939088,2731.7890929939085,2995.0703429939085,1414.9140929939088,1719.3359679939088,1939.8984679939088,4675.6640929939085,3593.3203429939085,4584.1328429939085,2951.7890929939085,2969.4453429939085,5771.8828429939085,2521.5547179939085,4003.2578429939085,3270.6797179939085,2844.3672179939085,3760.6172179939085,4828.7109679939085,4750.8672179939085,4513.4297179939085,3332.0390929939085,2490.7578429939085,,3372.8203429939085,1557.5078429939088
