,0,2,5,7,9,10,11,12,14,16,17,18,19,20,21,22,23,24,26,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,51,52,53,54,55,56,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,87,88,91,92,94
9,2281.1847484900027,2055.6066234900027,1430.9191234900027,1891.0441234900027,3921.0909984900027,1874.4659984900027,2192.1534984900027,2320.2784984900027,4272.840998490003,1893.4034984900027,3391.7472484900027,4857.934748490003,3920.9659984900027,3562.4034984900027,2825.9816234900027,1886.6847484900027,3122.2941234900027,2974.6534984900027,902.6222484900027,1603.5441234900027,2222.2472484900027,3723.8409984900027,4904.809748490003,2699.8566234900027,4671.247248490003,3486.2628734900027,1568.4503734900027,2780.5128734900027,2147.0284984900027,4596.169123490003,2329.8097484900027,1368.1534984900027,3616.4347484900027,3350.1378734900027,2874.5597484900027,3309.1378734900027,3277.7472484900027,2055.2159984900027,3059.4503734900027,1658.5597484900027,2258.5441234900027,2190.9503734900027,4356.075373490003,4779.934748490003,3931.4503734900027,4638.934748490003,3003.4503734900027,2330.0597484900027,2225.2159984900027,4510.262873490003,1543.6066234900027,2696.0284984900027,,,2930.6691234900027,1313.6691234900027,1556.5909984900027,1867.4347484900027,4630.247248490003,3521.1222484900027,4604.950373490003,2798.5753734900027,2973.1066234900027,5861.247248490003,2419.8409984900027,4014.6691234900027,3221.1847484900027,2703.0128734900027,3537.5597484900027,4727.528498490003,4704.856623490003,4403.122248490003,3380.3878734900027,2378.8097484900027,752.4659984900027,3281.2003734900027,1261.8722484900027
10,2308.9034984900027,2045.0753734900027,1379.3409984900027,1750.7941234900027,3868.2784984900027,1787.5441234900027,2244.6222484900027,2307.1534984900027,4303.419123490003,1906.1066234900027,3306.1378734900027,4768.481623490003,3872.2159984900027,3491.9034984900027,2833.1222484900027,1781.9191234900027,1214.5909984900027,2979.4503734900027,891.9972484900027,1611.3097484900027,2201.2628734900027,3671.5441234900027,4912.825373490003,2660.3566234900027,4644.997248490003,3536.4816234900027,1535.4816234900027,2761.9659984900027,4697.122248490003,4493.137873490003,2336.4503734900027,1284.5441234900027,3614.2003734900027,3329.2003734900027,1594.2784984900027,3344.4191234900027,3358.0128734900027,672.2159984900027,3059.6378734900027,1660.8253734900027,2207.3097484900027,2178.7159984900027,4442.544123490003,4617.372248490003,3913.9191234900027,4593.747248490003,2964.3878734900027,2350.8878734900027,2218.4503734900027,4560.247248490003,1346.5128734900027,2621.5753734900027,,,2861.8409984900027,1282.6847484900027,1544.2941234900027,1854.2003734900027,4677.715998490003,3534.4347484900027,4455.622248490003,2866.8878734900027,2904.2472484900027,5807.012873490003,2366.8878734900027,3989.4191234900027,3088.2316234900027,2721.4034984900027,3574.5441234900027,4804.122248490003,4613.262873490003,4495.184748490003,3351.2003734900027,2415.7003734900027,728.2003734900027,3376.5909984900027,1364.4191234900027
11,2314.6222484900027,2050.4503734900027,1409.5128734900027,1732.6691234900027,3809.8409984900027,1803.2316234900027,2194.1066234900027,2354.1378734900027,4264.903498490003,1933.0909984900027,3346.9972484900027,4869.887873490003,3827.5284984900027,3526.1066234900027,2732.9659984900027,1861.7941234900027,3057.2472484900027,3043.7003734900027,890.0128734900027,1634.8878734900027,2220.4503734900027,3656.8878734900027,4931.747248490003,2525.4816234900027,4648.231623490003,3519.6222484900027,1585.7159984900027,2720.8722484900027,2178.5909984900027,4571.840998490003,2400.7784984900027,1379.9972484900027,3632.1378734900027,3316.7628734900027,2460.8878734900027,3243.8566234900027,3215.5909984900027,2132.0284984900027,2917.3878734900027,1700.0597484900027,2141.5284984900027,2248.1066234900027,4310.575373490003,4622.903498490003,3897.6222484900027,4606.887873490003,2988.4191234900027,2388.1691234900027,2265.0128734900027,4391.044123490003,1352.4816234900027,2688.6847484900027,,,2915.1847484900027,1303.5441234900027,542.2316234900027,1827.4503734900027,4577.075373490003,3570.9503734900027,4568.762873490003,2843.8253734900027,2896.5441234900027,5945.215998490003,2402.0441234900027,3927.7941234900027,3200.2628734900027,2765.8097484900027,3565.6378734900027,4793.434748490003,4589.950373490003,4503.653498490003,3421.1534984900027,2406.9191234900027,718.1066234900027,3232.9659984900027,1336.2159984900027
12,2303.4972484900027,2082.0441234900027,1416.9503734900027,1955.4659984900027,3870.6691234900027,1829.2316234900027,2203.3566234900027,2300.1222484900027,4265.481623490003,1944.9191234900027,3385.1534984900027,4821.372248490003,3851.4503734900027,3468.2941234900027,2749.7628734900027,1860.6691234900027,1220.3722484900027,2952.7628734900027,934.7003734900027,1595.6222484900027,2140.8253734900027,3629.0128734900027,4904.762873490003,2640.0597484900027,4611.669123490003,3527.6847484900027,1569.7784984900027,2648.1378734900027,2209.5284984900027,4519.294123490003,2292.1847484900027,1373.3878734900027,3636.9659984900027,3356.1066234900027,1971.6534984900027,3296.4659984900027,3233.2159984900027,2017.7003734900027,2927.8878734900027,1587.2472484900027,2197.8722484900027,2335.0284984900027,4364.934748490003,4579.387873490003,3897.0597484900027,4450.622248490003,2996.6691234900027,2367.9972484900027,2248.2003734900027,4509.090998490003,1393.2628734900027,2785.9972484900027,,,2868.3097484900027,1344.7159984900027,1573.9347484900027,1890.9347484900027,4607.606623490003,3494.0597484900027,4500.419123490003,2810.2003734900027,2947.8253734900027,5787.731623490003,2412.3253734900027,3952.8253734900027,3188.2316234900027,2780.2003734900027,3618.7784984900027,4723.450373490003,4620.309748490003,4418.137873490003,3366.5909984900027,2431.6066234900027,736.1691234900027,3301.1066234900027,1298.4503734900027
13,2264.2316234900027,2065.4972484900027,1403.8253734900027,1949.4191234900027,3900.3097484900027,1804.3253734900027,2237.3878734900027,2346.5597484900027,4270.700373490003,1880.5441234900027,3352.7316234900027,4794.715998490003,3838.4972484900027,3496.3097484900027,2842.0284984900027,1876.4503734900027,3108.2316234900027,3007.0441234900027,917.3878734900027,1642.5597484900027,2231.7003734900027,3648.5284984900027,4927.262873490003,2677.6378734900027,4573.403498490003,3571.1534984900027,1442.1066234900027,2758.9034984900027,2183.3409984900027,4520.715998490003,2401.6534984900027,1392.7472484900027,3604.6847484900027,3255.2784984900027,2852.2159984900027,3303.9191234900027,3304.3097484900027,2105.1847484900027,2967.4503734900027,1801.2472484900027,2181.2941234900027,2263.4347484900027,4313.184748490003,4660.856623490003,3908.0284984900027,4572.434748490003,3023.4503734900027,2401.7316234900027,2279.0909984900027,4516.372248490003,1346.0284984900027,2707.7159984900027,,,2868.1066234900027,1340.3409984900027,1566.6847484900027,1891.2159984900027,4607.575373490003,3541.0441234900027,4601.403498490003,2820.2316234900027,2962.9347484900027,5901.434748490003,2399.8878734900027,4047.8878734900027,3149.7784984900027,2830.1222484900027,3579.4659984900027,4755.622248490003,4610.434748490003,4553.762873490003,3381.1534984900027,2373.3409984900027,748.7628734900027,3318.9503734900027,1329.8253734900027
14,2284.8878734900027,2069.3253734900027,1395.1378734900027,1762.4972484900027,3874.3409984900027,1816.8409984900027,2190.5128734900027,2355.8097484900027,4378.715998490003,1964.6534984900027,3357.9659984900027,4804.278498490003,3844.5597484900027,3492.1222484900027,2843.5909984900027,1955.6691234900027,3093.7003734900027,2959.7472484900027,924.9816234900027,1647.0441234900027,2192.0284984900027,3684.3097484900027,4911.715998490003,2668.5284984900027,4684.450373490003,3539.3722484900027,1476.4034984900027,2770.0284984900027,2207.5909984900027,4658.794123490003,2760.5753734900027,1385.0753734900027,3643.2316234900027,3343.6691234900027,1966.8566234900027,3287.8253734900027,3363.3722484900027,2143.0597484900027,2978.1691234900027,1670.2159984900027,2190.3097484900027,2200.9191234900027,4354.262873490003,4680.606623490003,3848.5597484900027,4538.059748490003,3019.9347484900027,2418.5909984900027,2269.3566234900027,4534.372248490003,1125.5909984900027,2758.5441234900027,,,2949.0128734900027,1296.1691234900027,1550.6066234900027,1838.5753734900027,4655.028498490003,3561.9972484900027,4652.684748490003,2892.8722484900027,2979.0909984900027,5859.840998490003,2444.2784984900027,4049.9659984900027,3266.5909984900027,2796.6222484900027,3645.7784984900027,4791.981623490003,4738.919123490003,4527.559748490003,3392.4191234900027,2412.7941234900027,777.4347484900027,3413.9191234900027,1353.1066234900027
15,2208.3878734900027,2068.4659984900027,1383.1378734900027,1983.4503734900027,3879.2628734900027,1793.8253734900027,2271.8722484900027,2341.4191234900027,4278.669123490003,1854.4034984900027,3366.5909984900027,4818.762873490003,3821.3097484900027,3529.9659984900027,2839.4659984900027,1886.4034984900027,1309.0753734900027,2984.3722484900027,964.3409984900027,1607.4347484900027,2182.7784984900027,3679.2628734900027,4957.981623490003,2693.9659984900027,4734.684748490003,3612.4347484900027,1547.7941234900027,2706.9659984900027,4770.997248490003,4506.059748490003,2776.9034984900027,1350.9972484900027,3613.5909984900027,3307.4816234900027,2897.6066234900027,3307.3253734900027,3348.8097484900027,2078.7941234900027,3084.1847484900027,1548.6066234900027,2253.6066234900027,1058.0284984900027,4387.715998490003,4689.762873490003,3867.1847484900027,4501.106623490003,2973.6066234900027,2370.2628734900027,2255.8097484900027,4569.512873490003,1426.2316234900027,2763.9347484900027,,,2890.4972484900027,1377.8722484900027,1597.7159984900027,1865.6066234900027,4728.247248490003,3507.4503734900027,4571.934748490003,2875.9503734900027,2908.2472484900027,5882.840998490003,2434.2159984900027,4047.5597484900027,3223.5909984900027,2804.2003734900027,3659.3097484900027,4843.497248490003,4546.497248490003,4518.825373490003,3359.8097484900027,2480.8097484900027,727.1066234900027,3387.1222484900027,1402.4191234900027
16,2305.2159984900027,2064.3722484900027,1462.0597484900027,1940.1222484900027,3887.2784984900027,1751.4503734900027,2174.3566234900027,2344.2472484900027,4357.887873490003,1953.2472484900027,3390.6847484900027,4869.450373490003,3917.6534984900027,3503.8409984900027,2865.8566234900027,1916.5909984900027,2988.3409984900027,3011.9972484900027,909.8253734900027,1683.8409984900027,2167.1066234900027,3638.3253734900027,4912.950373490003,2682.4191234900027,4651.606623490003,3536.2784984900027,1466.9972484900027,2755.2472484900027,4731.856623490003,4581.340998490003,2353.7003734900027,1349.6691234900027,3595.3409984900027,3305.7941234900027,2914.2316234900027,3341.2472484900027,3319.4034984900027,2145.5441234900027,3034.5441234900027,1693.9347484900027,2142.9972484900027,2286.6222484900027,4223.497248490003,4654.809748490003,3837.4816234900027,4594.622248490003,3053.3878734900027,2395.8409984900027,2310.2784984900027,4577.075373490003,1344.7628734900027,2748.9034984900027,,,2911.3409984900027,1362.0909984900027,1606.6378734900027,1811.8253734900027,4634.997248490003,3557.4034984900027,4631.950373490003,2832.2472484900027,2990.9191234900027,5882.872248490003,2439.1691234900027,3940.7159984900027,3236.7472484900027,2762.2941234900027,3697.3566234900027,4814.075373490003,4703.934748490003,4517.731623490003,3460.2159984900027,2411.1066234900027,745.6378734900027,3312.5441234900027,1321.8878734900027
17,2267.0128734900027,2011.5753734900027,1444.1222484900027,1895.7472484900027,3900.2316234900027,1832.3097484900027,2271.5909984900027,2294.3722484900027,4296.419123490003,1915.5441234900027,3386.4816234900027,4832.153498490003,3810.1066234900027,3572.4816234900027,2738.1066234900027,1915.2316234900027,3038.7784984900027,3031.2316234900027,895.0284984900027,1606.1066234900027,2179.5909984900027,3729.0597484900027,4956.294123490003,2661.3409984900027,4621.012873490003,3568.6691234900027,1600.4191234900027,2724.2784984900027,2230.4503734900027,4519.497248490003,2304.7159984900027,1411.3722484900027,3548.7472484900027,3277.6222484900027,2921.7316234900027,3312.2628734900027,3306.4816234900027,2106.2159984900027,2953.1691234900027,1669.5753734900027,2192.2159984900027,1081.8409984900027,4341.575373490003,4663.809748490003,3870.6847484900027,4578.590998490003,2984.4503734900027,2418.6534984900027,2310.6691234900027,4523.294123490003,1128.9972484900027,2722.5284984900027,,,2926.7159984900027,1314.2316234900027,1579.1691234900027,1896.3878734900027,4678.403498490003,3534.3722484900027,4647.903498490003,2804.9816234900027,2913.9034984900027,5887.012873490003,2402.3409984900027,3932.4034984900027,3146.9347484900027,2796.2628734900027,3572.1066234900027,4764.215998490003,4597.262873490003,4414.794123490003,3424.4347484900027,2465.0441234900027,738.1378734900027,3262.5753734900027,1346.1847484900027
18,2293.0441234900027,2017.3566234900027,1350.3566234900027,1914.3097484900027,3875.3566234900027,1839.1534984900027,2256.1222484900027,2325.1066234900027,4227.012873490003,1940.4972484900027,3344.6066234900027,4787.559748490003,3860.1066234900027,3548.0441234900027,2780.4191234900027,1863.1222484900027,1364.2628734900027,2925.9503734900027,911.6222484900027,1645.1222484900027,2197.8409984900027,3647.0909984900027,4803.169123490003,2685.5753734900027,4657.575373490003,3614.6378734900027,1581.2941234900027,2717.4972484900027,2275.4503734900027,4578.622248490003,2346.2316234900027,1311.5284984900027,3638.6222484900027,3274.4816234900027,1954.3409984900027,3289.8566234900027,3267.6534984900027,2089.5441234900027,2948.9816234900027,1672.1066234900027,2150.9816234900027,1073.1378734900027,4316.700373490003,4559.512873490003,3969.4347484900027,4693.044123490003,2957.8253734900027,2414.5128734900027,2276.5441234900027,4519.622248490003,1417.2941234900027,2779.2316234900027,,,2899.9816234900027,1291.2941234900027,1597.1534984900027,1897.5753734900027,4674.965998490003,3535.7784984900027,4624.590998490003,2816.2941234900027,2774.7472484900027,5822.075373490003,2410.6691234900027,3984.0128734900027,3241.6066234900027,2623.9972484900027,3629.3878734900027,4765.512873490003,4553.356623490003,4549.200373490003,3335.8878734900027,2439.8722484900027,742.4503734900027,3302.5441234900027,1342.6534984900027
19,2307.4659984900027,2054.5441234900027,1441.3409984900027,1935.4347484900027,3888.3253734900027,1816.7472484900027,2184.0128734900027,2380.7784984900027,4293.528498490003,1900.8097484900027,3359.4347484900027,4751.200373490003,3831.3566234900027,3468.4191234900027,2821.7159984900027,1898.4659984900027,3074.0284984900027,2956.1378734900027,916.4816234900027,1625.3097484900027,2247.2316234900027,3716.7941234900027,4813.075373490003,2538.5909984900027,4654.262873490003,3532.2003734900027,1575.3722484900027,2717.7628734900027,2338.7784984900027,4532.294123490003,3113.8566234900027,1378.2159984900027,3600.4659984900027,3231.3878734900027,2028.9816234900027,3278.8878734900027,3303.7159984900027,2052.9034984900027,3046.7159984900027,1697.9034984900027,2216.9191234900027,2296.6534984900027,4406.669123490003,4693.403498490003,3972.9034984900027,4601.294123490003,2967.7472484900027,2325.8878734900027,2288.4972484900027,4450.497248490003,1339.2472484900027,2735.7628734900027,,,2934.3253734900027,1316.2628734900027,527.0909984900027,1882.7003734900027,4611.840998490003,3534.2316234900027,4609.606623490003,2861.3878734900027,2967.9816234900027,5817.153498490003,2400.7472484900027,4043.4659984900027,3282.9972484900027,2806.5441234900027,3649.2784984900027,4766.497248490003,4651.778498490003,4453.122248490003,3371.5128734900027,2474.3566234900027,751.7784984900027,3329.5909984900027,1335.8097484900027
